"V","E","uE"
-1.54518635477871,0.045187422354322,0.0251870374573444
0.493517766706645,-0.0343689442540701,0.0251870374573444
-1.96201697457582,-0.0178183174010111,0.0251870374573444
0.0570045653730631,-0.0140111546568025,0.0251870374573444
-0.869065665639937,-0.00781002412316396,0.0251870374573444
1.34918251261115,-0.00947484301966848,0.0251870374573444
-1.25310884136707,0.011548911749414,0.0251870374573444
-0.789226517081261,-0.0317646108660199,0.0251870374573444
-1.12480183597654,-0.0132852848231175,0.0251870374573444
1.65863266400993,-0.0140245006612219,0.0251870374573444
-0.175634070299566,-0.00943100222268334,0.0251870374573444
0.0292274802923203,-0.0152230449601882,0.0251870374573444
-1.19500784948468,0.0303032065914512,0.0251870374573444
1.22940936125815,0.0193656389297332,0.0251870374573444
-0.752702771686018,0.00600335615037654,0.0251870374573444
0.00798989180475473,-0.0356403668003533,0.0251870374573444
-1.02428469061852,0.0738930853668434,0.0251870374573444
-0.761253592558205,0.0235505287741659,0.0251870374573444
-1.38800416421145,0.0310778956667467,0.0251870374573444
1.00480078812689,-0.0476383778341765,0.0251870374573444
1.45933532807976,-0.00560792645968762,0.0251870374573444
-1.94500024337322,0.0193468568288437,0.0251870374573444
-0.767620971426368,0.00977140332238024,0.0251870374573444
0.258279359899461,0.0153422564823654,0.0251870374573444
-1.94149097707123,0.0148734143059146,0.0251870374573444
0.0767599232494831,-0.0109599064522178,0.0251870374573444
-0.717422311194241,-0.00631615082666899,0.0251870374573444
-0.112361115403473,-0.0233299816634304,0.0251870374573444
-1.21530139259994,0.0273892863090017,0.0251870374573444
-0.756516881287098,-0.0489625735865293,0.0251870374573444
-1.3344248784706,-0.00706799749167408,0.0251870374573444
-1.47354346327484,0.0204538278381505,0.0251870374573444
-0.799203784205019,-0.00523144054469993,0.0251870374573444
0.968478628434241,0.0365402789595211,0.0251870374573444
-0.878968895412982,0.021194720198299,0.0251870374573444
-0.69727230258286,-0.0218053709542124,0.0251870374573444
-0.257875761017203,-0.00150814456024059,0.0251870374573444
-1.59692383557558,0.000290435588828045,0.0251870374573444
-1.12137351650745,0.00677812020640497,0.0251870374573444
-0.883375108242035,-0.0133027984461829,0.0251870374573444
0.977108860388398,-0.0155422619564508,0.0251870374573444
1.76944286003709,-0.00660838636362879,0.0251870374573444
-0.993817195296288,0.0229793223702162,0.0251870374573444
-0.726216761395335,0.0283004219393576,0.0251870374573444
-1.49026640783995,-0.0152008736347677,0.0251870374573444
-0.128830666653812,0.00139343238783692,0.0251870374573444
0.526971263810992,-0.0252036214310772,0.0251870374573444
1.93454045895487,-0.0190962785688952,0.0251870374573444
-0.572051689960063,-0.0154002567627059,0.0251870374573444
0.263867269270122,-0.0331643329643376,0.0251870374573444
-0.243831792846322,-0.0505608372310845,0.0251870374573444
1.4010596871376,0.0193436983533965,0.0251870374573444
0.40759018342942,0.0102199254019723,0.0251870374573444
0.220506523735821,-0.0209484589961265,0.0251870374573444
-0.269970410503447,0.0241310903843533,0.0251870374573444
0.549193038605154,0.0456066536107141,0.0251870374573444
1.20960807707161,-0.0642273103461285,0.0251870374573444
0.337086069397628,0.0289715178035303,0.0251870374573444
-0.625709191896021,0.0309270034675314,0.0251870374573444
0.243549015372992,0.00383102805589766,0.0251870374573444
-0.0847892565652728,-0.0131749314953327,0.0251870374573444
-1.69566670712084,-0.0277458733305407,0.0251870374573444
1.36684252973646,-0.0221577995503088,0.0251870374573444
0.970277464948595,-0.0160365932411532,0.0251870374573444
-1.48692084662616,-0.0530421738312391,0.0251870374573444
1.28740471322089,-0.0162773335235256,0.0251870374573444
1.93217609729618,0.0248544029913694,0.0251870374573444
0.113437511958182,-0.0190136982521589,0.0251870374573444
0.105233970098197,0.039422873510233,0.0251870374573444
-0.383306995034218,-0.00126059261130598,0.0251870374573444
0.26524302829057,0.00279648418055734,0.0251870374573444
1.03224558476359,0.0119757070454197,0.0251870374573444
0.554773265495896,-0.0236507265204514,0.0251870374573444
1.40124766528606,-0.0194959160156411,0.0251870374573444
-0.967413406819105,-0.0106681829795639,0.0251870374573444
-0.00181445851922035,0.044653582233076,0.0251870374573444
0.0356824612244964,0.01074354740882,0.0251870374573444
0.267835581675172,-0.00237942378818728,0.0251870374573444
0.26844828389585,-0.0281237310162149,0.0251870374573444
-0.771126599982381,-0.00220223231072797,0.0251870374573444
-0.303563287481666,0.00988656933617907,0.0251870374573444
0.756470026448369,-0.00908300408494239,0.0251870374573444
1.09409448783845,-0.0223656953775955,0.0251870374573444
1.18769536353648,-0.023837429190707,0.0251870374573444
-0.944454105570912,-0.00553892060015283,0.0251870374573444
0.252325385808945,0.00861951090352612,0.0251870374573444
0.358066174201667,0.0244295153783712,0.0251870374573444
-1.88177274540067,-0.0336361082646731,0.0251870374573444
-1.51756438240409,-0.0201717813458729,0.0251870374573444
-1.93615748267621,-0.0515527361885197,0.0251870374573444
-0.571049344725907,0.00277199009005776,0.0251870374573444
1.1978508355096,0.0180364469364893,0.0251870374573444
1.28491458576173,0.00640054513071748,0.0251870374573444
-0.621450711973011,0.030948879255702,0.0251870374573444
1.67405749298632,0.0146942185507815,0.0251870374573444
-0.876909504644573,-0.0147879336680463,0.0251870374573444
0.785164270550013,0.0364372145580778,0.0251870374573444
-0.345981290563941,0.011167782178689,0.0251870374573444
0.434740106575191,0.0145567698588705,0.0251870374573444
-1.53828881494701,-0.0232182917646668,0.0251870374573444
-0.588005991652608,-0.00627980106211106,0.0251870374573444
-0.223864547908306,-0.0307760069753424,0.0251870374573444
-1.23749678581953,-0.00182705878209078,0.0251870374573444
1.07526306807995,0.0343778187843163,0.0251870374573444
-0.370994318276644,-0.0115238509347137,0.0251870374573444
-1.21332914382219,0.00164220036724977,0.0251870374573444
-0.607114775106311,0.0197461420867316,0.0251870374573444
1.44722123816609,-0.03998966271013,0.0251870374573444
