"V","E","uE"
-1.54518635477871,0.01055323945673,0.0338760087099431
0.493517766706645,0.0134856743766534,0.0124355978605512
-1.96201697457582,-0.0354243733591109,0.0484951060852364
0.0570045653730631,0.0050770033113981,0.0100324952047337
-0.869065665639937,0.0250750185000187,0.0175527513119419
1.34918251261115,-0.015919202772006,0.0282029345233574
-1.25310884136707,-0.018802536410206,0.0257028176831231
-0.789226517081261,-0.0162025989132611,0.0162287849526422
-1.12480183597654,0.0199359360267486,0.022651791702162
1.65863266400993,0.0359912200522794,0.0375106231412067
-0.175634070299566,-0.00646790937936789,0.0103084732664999
0.0292274802923203,-0.00911973801309069,0.0100085424560424
-1.19500784948468,-0.0157099047271404,0.0242804376033001
1.22940936125815,0.00336755508861055,0.0251144737754917
-0.752702771686018,0.00486044754159014,0.0156656146250381
0.00798989180475473,0.0045961878044712,0.0100006383837105
-1.02428469061852,0.0148354215293118,0.0204915912743547
-0.761253592558205,0.0090783070294998,0.0157950703218277
-1.38800416421145,0.000288556793844552,0.0292655555986833
1.00480078812689,-0.0188090535553827,0.0200962462382041
1.45933532807976,-0.0541283548633928,0.0312965959978166
-1.94500024337322,-0.0339327010706565,0.0478302594672187
-0.767620971426368,0.000340529964931861,0.0158924195577356
0.258279359899461,-0.0124550907375534,0.0106670822775008
-1.94149097707123,0.0373336889384735,0.0476938721404898
0.0767599232494831,-0.00296027863435044,0.0100589208581727
-0.717422311194241,0.00660046881453189,0.0151469477259929
-0.112361115403473,-0.0108213435970602,0.0101262502025471
-1.21530139259994,0.0315441684494394,0.0247695747485535
-0.756516881287098,-0.0156341859293252,0.0157231779167236
-1.3344248784706,0.035703352505113,0.0278068975628127
-1.47354346327484,-0.0397046082207489,0.0317133033816
-0.799203784205019,-0.031650342035025,0.0163872668868762
0.968478628434241,-0.0349999981598939,0.0193795085373387
-0.878968895412982,-0.0146544243470372,0.0177258631910352
-0.69727230258286,-0.0150842503284613,0.014861886639492
-0.257875761017203,-0.0188414190526796,0.010664999081202
-1.59692383557558,0.0585002513220732,0.0355016573662942
-1.12137351650745,0.0307020982415102,0.0225747856352428
